unit,sex,age,region,year,value
YR,T,Y44,PT,2018,38.7
YR,T,Y45,PT,2018,37.7
YR,T,Y46,PT,2018,36.8
YR,T,Y47,PT,2018,35.9
YR,T,Y48,PT,2018,35.0
YR,T,Y49,PT,2018,34.0
YR,T,Y5,PT,2018,76.8
YR,T,Y50,PT,2018,33.1
YR,T,Y51,PT,2018,32.2
YR,T,Y52,PT,2018,31.3
YR,T,Y53,PT,2018,30.4
YR,T,Y54,PT,2018,29.6
YR,T,Y55,PT,2018,28.7
YR,T,Y56,PT,2018,27.8
YR,T,Y57,PT,2018,26.9
YR,T,Y58,PT,2018,26.1
YR,T,Y59,PT,2018,25.2
YR,T,Y6,PT,2018,75.8
YR,T,Y60,PT,2018,24.4
YR,T,Y61,PT,2018,23.6
YR,T,Y62,PT,2018,22.7
YR,T,Y63,PT,2018,21.9
YR,T,Y64,PT,2018,21.1
YR,T,Y65,PT,2018,20.3
YR,T,Y66,PT,2018,19.5
YR,T,Y67,PT,2018,18.6
YR,T,Y68,PT,2018,17.9
YR,T,Y69,PT,2018,17.1
YR,T,Y7,PT,2018,74.8
YR,T,Y70,PT,2018,16.3
YR,T,Y71,PT,2018,15.5
YR,T,Y72,PT,2018,14.8
YR,T,Y73,PT,2018,14.0
YR,T,Y74,PT,2018,13.3
YR,T,Y75,PT,2018,12.6
YR,T,Y76,PT,2018,11.9
YR,T,Y77,PT,2018,11.2
YR,T,Y78,PT,2018,10.5
YR,T,Y79,PT,2018,9.8
YR,T,Y8,PT,2018,73.9
YR,T,Y80,PT,2018,9.2
YR,T,Y81,PT,2018,8.6
YR,T,Y82,PT,2018,8.1
YR,T,Y83,PT,2018,7.5
YR,T,Y84,PT,2018,7.0
YR,T,Y9,PT,2018,72.9
YR,T,Y_GE85,PT,2018,6.5
YR,T,Y_LT1,PT,2018,81.5
YR,F,Y1,PT,2017,83.8
YR,F,Y10,PT,2017,74.8
YR,F,Y11,PT,2017,73.8
YR,F,Y12,PT,2017,72.8
YR,F,Y13,PT,2017,71.9
YR,F,Y14,PT,2017,70.9
YR,F,Y15,PT,2017,69.9
YR,F,Y16,PT,2017,68.9
YR,F,Y17,PT,2017,67.9
YR,F,Y18,PT,2017,66.9
YR,F,Y19,PT,2017,65.9
YR,F,Y2,PT,2017,82.8
YR,F,Y20,PT,2017,64.9
YR,F,Y21,PT,2017,63.9
YR,F,Y22,PT,2017,62.9
YR,F,Y23,PT,2017,62.0
YR,F,Y24,PT,2017,61.0
YR,F,Y25,PT,2017,60.0
YR,F,Y26,PT,2017,59.0
YR,F,Y27,PT,2017,58.0
YR,F,Y28,PT,2017,57.0
YR,F,Y29,PT,2017,56.0
YR,F,Y3,PT,2017,81.8
YR,F,Y30,PT,2017,55.1
YR,F,Y31,PT,2017,54.1
YR,F,Y32,PT,2017,53.1
YR,F,Y33,PT,2017,52.1
YR,F,Y34,PT,2017,51.1
YR,F,Y35,PT,2017,50.1
YR,F,Y36,PT,2017,49.2
YR,F,Y37,PT,2017,48.2
YR,F,Y38,PT,2017,47.2
YR,F,Y39,PT,2017,46.2
YR,F,Y4,PT,2017,80.8
YR,F,Y40,PT,2017,45.3
YR,F,Y41,PT,2017,44.3
YR,F,Y42,PT,2017,43.3
YR,F,Y43,PT,2017,42.4
YR,F,Y44,PT,2017,41.4
YR,F,Y45,PT,2017,40.5
YR,F,Y46,PT,2017,39.5
YR,F,Y47,PT,2017,38.6
YR,F,Y48,PT,2017,37.6
YR,F,Y49,PT,2017,36.7
YR,F,Y5,PT,2017,79.8
YR,F,Y50,PT,2017,35.7
YR,F,Y51,PT,2017,34.8
YR,F,Y52,PT,2017,33.9
YR,F,Y53,PT,2017,33.0
YR,F,Y54,PT,2017,32.0
YR,F,Y55,PT,2017,31.1
YR,F,Y56,PT,2017,30.2
YR,F,Y57,PT,2017,29.3
YR,F,Y58,PT,2017,28.4
YR,F,Y59,PT,2017,27.5
YR,F,Y6,PT,2017,78.8
YR,F,Y60,PT,2017,26.6
YR,F,Y61,PT,2017,25.7
YR,F,Y62,PT,2017,24.8
YR,F,Y63,PT,2017,23.9
YR,F,Y64,PT,2017,23.0
YR,F,Y65,PT,2017,22.1
YR,F,Y66,PT,2017,21.2
YR,F,Y67,PT,2017,20.4
YR,F,Y68,PT,2017,19.5
YR,F,Y69,PT,2017,18.7
YR,F,Y7,PT,2017,77.8
YR,F,Y70,PT,2017,17.8
YR,F,Y71,PT,2017,17.0
YR,F,Y72,PT,2017,16.1
YR,F,Y73,PT,2017,15.3
YR,F,Y74,PT,2017,14.5
YR,F,Y75,PT,2017,13.8
YR,F,Y76,PT,2017,13.0
YR,F,Y77,PT,2017,12.2
YR,F,Y78,PT,2017,11.5
YR,F,Y79,PT,2017,10.8
YR,F,Y8,PT,2017,76.8
YR,F,Y80,PT,2017,10.1
YR,F,Y81,PT,2017,9.4
YR,F,Y82,PT,2017,8.8
YR,F,Y83,PT,2017,8.2
YR,F,Y84,PT,2017,7.6
YR,F,Y9,PT,2017,75.8
YR,F,Y_GE85,PT,2017,7.0
YR,F,Y_LT1,PT,2017,84.6
YR,M,Y1,PT,2017,77.7
YR,M,Y10,PT,2017,68.7
YR,M,Y11,PT,2017,67.8
YR,M,Y12,PT,2017,66.8
YR,M,Y13,PT,2017,65.8
YR,M,Y14,PT,2017,64.8
YR,M,Y15,PT,2017,63.8
YR,M,Y16,PT,2017,62.8
YR,M,Y17,PT,2017,61.8
YR,M,Y18,PT,2017,60.8
YR,M,Y19,PT,2017,59.8
YR,M,Y2,PT,2017,76.7
YR,M,Y20,PT,2017,58.9
YR,M,Y21,PT,2017,57.9
YR,M,Y22,PT,2017,56.9
YR,M,Y23,PT,2017,55.9
YR,M,Y24,PT,2017,55.0
YR,M,Y25,PT,2017,54.0
YR,M,Y26,PT,2017,53.0
YR,M,Y27,PT,2017,52.1
YR,M,Y28,PT,2017,51.1
YR,M,Y29,PT,2017,50.1
YR,M,Y3,PT,2017,75.7
YR,M,Y30,PT,2017,49.2
YR,M,Y31,PT,2017,48.2
YR,M,Y32,PT,2017,47.2
YR,M,Y33,PT,2017,46.3
YR,M,Y34,PT,2017,45.3
YR,M,Y35,PT,2017,44.3
YR,M,Y36,PT,2017,43.4
YR,M,Y37,PT,2017,42.4
YR,M,Y38,PT,2017,41.5
YR,M,Y39,PT,2017,40.5
YR,M,Y4,PT,2017,74.7
YR,M,Y40,PT,2017,39.5
YR,M,Y41,PT,2017,38.6
YR,M,Y42,PT,2017,37.7
YR,M,Y43,PT,2017,36.7
YR,M,Y44,PT,2017,35.8
YR,M,Y45,PT,2017,34.9
YR,M,Y46,PT,2017,34.0
YR,M,Y47,PT,2017,33.0
YR,M,Y48,PT,2017,32.1
YR,M,Y49,PT,2017,31.3
YR,M,Y5,PT,2017,73.7
YR,M,Y50,PT,2017,30.4
YR,M,Y51,PT,2017,29.5
YR,M,Y52,PT,2017,28.7
YR,M,Y53,PT,2017,27.8
YR,M,Y54,PT,2017,27.0
YR,M,Y55,PT,2017,26.2
YR,M,Y56,PT,2017,25.3
YR,M,Y57,PT,2017,24.5
YR,M,Y58,PT,2017,23.7
YR,M,Y59,PT,2017,22.9
YR,M,Y6,PT,2017,72.7
YR,M,Y60,PT,2017,22.1
YR,M,Y61,PT,2017,21.4
YR,M,Y62,PT,2017,20.6
YR,M,Y63,PT,2017,19.8
YR,M,Y64,PT,2017,19.0
YR,M,Y65,PT,2017,18.3
YR,M,Y66,PT,2017,17.5
YR,M,Y67,PT,2017,16.8
YR,M,Y68,PT,2017,16.0
YR,M,Y69,PT,2017,15.3
YR,M,Y7,PT,2017,71.7
YR,M,Y70,PT,2017,14.6
YR,M,Y71,PT,2017,13.9
YR,M,Y72,PT,2017,13.2
YR,M,Y73,PT,2017,12.5
YR,M,Y74,PT,2017,11.8
YR,M,Y75,PT,2017,11.2
YR,M,Y76,PT,2017,10.5
YR,M,Y77,PT,2017,9.9
YR,M,Y78,PT,2017,9.3
YR,M,Y79,PT,2017,8.7
YR,M,Y8,PT,2017,70.7
YR,M,Y80,PT,2017,8.1
YR,M,Y81,PT,2017,7.6
YR,M,Y82,PT,2017,7.0
YR,M,Y83,PT,2017,6.6
YR,M,Y84,PT,2017,6.1
YR,M,Y9,PT,2017,69.7
YR,M,Y_GE85,PT,2017,5.7
YR,M,Y_LT1,PT,2017,78.4
YR,T,Y1,PT,2017,80.8
YR,T,Y10,PT,2017,71.9
YR,T,Y11,PT,2017,70.9
YR,T,Y12,PT,2017,69.9
YR,T,Y13,PT,2017,68.9
YR,T,Y14,PT,2017,67.9
YR,T,Y15,PT,2017,66.9
YR,T,Y16,PT,2017,65.9
YR,T,Y17,PT,2017,64.9
YR,T,Y18,PT,2017,64.0
YR,T,Y19,PT,2017,63.0
YR,T,Y2,PT,2017,79.8
YR,T,Y20,PT,2017,62.0
YR,T,Y21,PT,2017,61.0
YR,T,Y22,PT,2017,60.0
YR,T,Y23,PT,2017,59.1
YR,T,Y24,PT,2017,58.1
YR,T,Y25,PT,2017,57.1
YR,T,Y26,PT,2017,56.1
YR,T,Y27,PT,2017,55.1
YR,T,Y28,PT,2017,54.2
YR,T,Y29,PT,2017,53.2
YR,T,Y3,PT,2017,78.8
YR,T,Y30,PT,2017,52.2
YR,T,Y31,PT,2017,51.2
YR,T,Y32,PT,2017,50.3
YR,T,Y33,PT,2017,49.3
YR,T,Y34,PT,2017,48.3
YR,T,Y35,PT,2017,47.3
YR,T,Y36,PT,2017,46.4
YR,T,Y37,PT,2017,45.4
YR,T,Y38,PT,2017,44.4
YR,T,Y39,PT,2017,43.5
YR,T,Y4,PT,2017,77.8
YR,T,Y40,PT,2017,42.5
YR,T,Y41,PT,2017,41.6
YR,T,Y42,PT,2017,40.6
YR,T,Y43,PT,2017,39.7
YR,T,Y44,PT,2017,38.7
YR,T,Y45,PT,2017,37.8
YR,T,Y46,PT,2017,36.9
YR,T,Y47,PT,2017,35.9
YR,T,Y48,PT,2017,35.0
YR,T,Y49,PT,2017,34.1
YR,T,Y5,PT,2017,76.9
YR,T,Y50,PT,2017,33.2
YR,T,Y51,PT,2017,32.3
YR,T,Y52,PT,2017,31.4
YR,T,Y53,PT,2017,30.5
YR,T,Y54,PT,2017,29.6
YR,T,Y55,PT,2017,28.8
YR,T,Y56,PT,2017,27.9
YR,T,Y57,PT,2017,27.0
YR,T,Y58,PT,2017,26.2
YR,T,Y59,PT,2017,25.3
YR,T,Y6,PT,2017,75.9
YR,T,Y60,PT,2017,24.5
YR,T,Y61,PT,2017,23.7
YR,T,Y62,PT,2017,22.8
YR,T,Y63,PT,2017,22.0
YR,T,Y64,PT,2017,21.2
YR,T,Y65,PT,2017,20.4
YR,T,Y66,PT,2017,19.5
YR,T,Y67,PT,2017,18.7
YR,T,Y68,PT,2017,17.9
YR,T,Y69,PT,2017,17.2
YR,T,Y7,PT,2017,74.9
YR,T,Y70,PT,2017,16.4
YR,T,Y71,PT,2017,15.6
YR,T,Y72,PT,2017,14.8
YR,T,Y73,PT,2017,14.1
YR,T,Y74,PT,2017,13.4
YR,T,Y75,PT,2017,12.6
YR,T,Y76,PT,2017,11.9
YR,T,Y77,PT,2017,11.2
YR,T,Y78,PT,2017,10.6
YR,T,Y79,PT,2017,9.9
YR,T,Y8,PT,2017,73.9
YR,T,Y80,PT,2017,9.3
YR,T,Y81,PT,2017,8.7
YR,T,Y82,PT,2017,8.1
YR,T,Y83,PT,2017,7.5
YR,T,Y84,PT,2017,7.0
YR,T,Y9,PT,2017,72.9
YR,T,Y_GE85,PT,2017,6.5
YR,T,Y_LT1,PT,2017,81.6
YR,F,Y1,PT,2016,83.6
YR,F,Y10,PT,2016,74.6
YR,F,Y11,PT,2016,73.6
YR,F,Y12,PT,2016,72.6
YR,F,Y13,PT,2016,71.6
YR,F,Y14,PT,2016,70.7
YR,F,Y15,PT,2016,69.7
YR,F,Y16,PT,2016,68.7
YR,F,Y17,PT,2016,67.7
YR,F,Y18,PT,2016,66.7
YR,F,Y19,PT,2016,65.7
YR,F,Y2,PT,2016,82.6
YR,F,Y20,PT,2016,64.7
YR,F,Y21,PT,2016,63.7
YR,F,Y22,PT,2016,62.7
YR,F,Y23,PT,2016,61.7
YR,F,Y24,PT,2016,60.7
YR,F,Y25,PT,2016,59.8
YR,F,Y26,PT,2016,58.8
YR,F,Y27,PT,2016,57.8
YR,F,Y28,PT,2016,56.8
YR,F,Y29,PT,2016,55.8
YR,F,Y3,PT,2016,81.6
YR,F,Y30,PT,2016,54.8
YR,F,Y31,PT,2016,53.8
YR,F,Y32,PT,2016,52.8
YR,F,Y33,PT,2016,51.8
YR,F,Y34,PT,2016,50.9
YR,F,Y35,PT,2016,49.9
YR,F,Y36,PT,2016,48.9
YR,F,Y37,PT,2016,47.9
YR,F,Y38,PT,2016,47.0
YR,F,Y39,PT,2016,46.0
YR,F,Y4,PT,2016,80.6
YR,F,Y40,PT,2016,45.0
YR,F,Y41,PT,2016,44.0
YR,F,Y42,PT,2016,43.1
YR,F,Y43,PT,2016,42.1
YR,F,Y44,PT,2016,41.2
YR,F,Y45,PT,2016,40.2
YR,F,Y46,PT,2016,39.2
YR,F,Y47,PT,2016,38.3
YR,F,Y48,PT,2016,37.4
YR,F,Y49,PT,2016,36.4
YR,F,Y5,PT,2016,79.6
YR,F,Y50,PT,2016,35.5
YR,F,Y51,PT,2016,34.5
YR,F,Y52,PT,2016,33.6
YR,F,Y53,PT,2016,32.7
YR,F,Y54,PT,2016,31.8
YR,F,Y55,PT,2016,30.8
YR,F,Y56,PT,2016,29.9
YR,F,Y57,PT,2016,29.0
YR,F,Y58,PT,2016,28.1
YR,F,Y59,PT,2016,27.2
YR,F,Y6,PT,2016,78.6
YR,F,Y60,PT,2016,26.3
YR,F,Y61,PT,2016,25.4
YR,F,Y62,PT,2016,24.5
YR,F,Y63,PT,2016,23.6
YR,F,Y64,PT,2016,22.7
YR,F,Y65,PT,2016,21.8
YR,F,Y66,PT,2016,20.9
YR,F,Y67,PT,2016,20.1
YR,F,Y68,PT,2016,19.2
YR,F,Y69,PT,2016,18.4
YR,F,Y7,PT,2016,77.6
YR,F,Y70,PT,2016,17.5
YR,F,Y71,PT,2016,16.7
YR,F,Y72,PT,2016,15.9
YR,F,Y73,PT,2016,15.1
YR,F,Y74,PT,2016,14.3
YR,F,Y75,PT,2016,13.5
YR,F,Y76,PT,2016,12.7
YR,F,Y77,PT,2016,12.0
YR,F,Y78,PT,2016,11.2
YR,F,Y79,PT,2016,10.5
YR,F,Y8,PT,2016,76.6
YR,F,Y80,PT,2016,9.9
YR,F,Y81,PT,2016,9.2
YR,F,Y82,PT,2016,8.6
YR,F,Y83,PT,2016,8.0
YR,F,Y84,PT,2016,7.4
YR,F,Y9,PT,2016,75.6
YR,F,Y_GE85,PT,2016,6.9
YR,F,Y_LT1,PT,2016,84.3
YR,M,Y1,PT,2016,77.4
YR,M,Y10,PT,2016,68.5
YR,M,Y11,PT,2016,67.5
YR,M,Y12,PT,2016,66.5
YR,M,Y13,PT,2016,65.5
YR,M,Y14,PT,2016,64.5
YR,M,Y15,PT,2016,63.5
YR,M,Y16,PT,2016,62.5
YR,M,Y17,PT,2016,61.5
YR,M,Y18,PT,2016,60.5
YR,M,Y19,PT,2016,59.6
YR,M,Y2,PT,2016,76.4
YR,M,Y20,PT,2016,58.6
YR,M,Y21,PT,2016,57.6
YR,M,Y22,PT,2016,56.7
YR,M,Y23,PT,2016,55.7
YR,M,Y24,PT,2016,54.7
YR,M,Y25,PT,2016,53.7
YR,M,Y26,PT,2016,52.8
YR,M,Y27,PT,2016,51.8
YR,M,Y28,PT,2016,50.8
YR,M,Y29,PT,2016,49.9
YR,M,Y3,PT,2016,75.4
YR,M,Y30,PT,2016,48.9
YR,M,Y31,PT,2016,47.9
YR,M,Y32,PT,2016,46.9
YR,M,Y33,PT,2016,46.0
YR,M,Y34,PT,2016,45.0
YR,M,Y35,PT,2016,44.0
YR,M,Y36,PT,2016,43.0
YR,M,Y37,PT,2016,42.1
YR,M,Y38,PT,2016,41.1
YR,M,Y39,PT,2016,40.2
YR,M,Y4,PT,2016,74.4
YR,M,Y40,PT,2016,39.2
YR,M,Y41,PT,2016,38.3
YR,M,Y42,PT,2016,37.3
YR,M,Y43,PT,2016,36.4
YR,M,Y44,PT,2016,35.5
YR,M,Y45,PT,2016,34.6
YR,M,Y46,PT,2016,33.7
YR,M,Y47,PT,2016,32.7
YR,M,Y48,PT,2016,31.8
YR,M,Y49,PT,2016,31.0
YR,M,Y5,PT,2016,73.4
YR,M,Y50,PT,2016,30.1
YR,M,Y51,PT,2016,29.2
YR,M,Y52,PT,2016,28.4
YR,M,Y53,PT,2016,27.5
YR,M,Y54,PT,2016,26.7
YR,M,Y55,PT,2016,25.8
YR,M,Y56,PT,2016,25.0
YR,M,Y57,PT,2016,24.2
YR,M,Y58,PT,2016,23.4
YR,M,Y59,PT,2016,22.6
YR,M,Y6,PT,2016,72.5
YR,M,Y60,PT,2016,21.8
YR,M,Y61,PT,2016,21.0
YR,M,Y62,PT,2016,20.3
YR,M,Y63,PT,2016,19.5
YR,M,Y64,PT,2016,18.8
YR,M,Y65,PT,2016,18.0
YR,M,Y66,PT,2016,17.2
YR,M,Y67,PT,2016,16.5
YR,M,Y68,PT,2016,15.8
YR,M,Y69,PT,2016,15.1
YR,M,Y7,PT,2016,71.5
YR,M,Y70,PT,2016,14.3
YR,M,Y71,PT,2016,13.6
YR,M,Y72,PT,2016,12.9
YR,M,Y73,PT,2016,12.2
YR,M,Y74,PT,2016,11.6
YR,M,Y75,PT,2016,10.9
YR,M,Y76,PT,2016,10.3
YR,M,Y77,PT,2016,9.7
YR,M,Y78,PT,2016,9.1
YR,M,Y79,PT,2016,8.5
YR,M,Y8,PT,2016,70.5
YR,M,Y80,PT,2016,8.0
YR,M,Y81,PT,2016,7.4
YR,M,Y82,PT,2016,6.9
YR,M,Y83,PT,2016,6.4
YR,M,Y84,PT,2016,6.0
YR,M,Y9,PT,2016,69.5
YR,M,Y_GE85,PT,2016,5.5
YR,M,Y_LT1,PT,2016,78.1
YR,T,Y1,PT,2016,80.6
YR,T,Y10,PT,2016,71.6
YR,T,Y11,PT,2016,70.6
YR,T,Y12,PT,2016,69.7
YR,T,Y13,PT,2016,68.7
YR,T,Y14,PT,2016,67.7
YR,T,Y15,PT,2016,66.7
YR,T,Y16,PT,2016,65.7
YR,T,Y17,PT,2016,64.7
YR,T,Y18,PT,2016,63.7
YR,T,Y19,PT,2016,62.7
YR,T,Y2,PT,2016,79.6
YR,T,Y20,PT,2016,61.7
YR,T,Y21,PT,2016,60.8
YR,T,Y22,PT,2016,59.8
YR,T,Y23,PT,2016,58.8
YR,T,Y24,PT,2016,57.8
YR,T,Y25,PT,2016,56.8
YR,T,Y26,PT,2016,55.9
YR,T,Y27,PT,2016,54.9
YR,T,Y28,PT,2016,53.9
YR,T,Y29,PT,2016,52.9
YR,T,Y3,PT,2016,78.6
YR,T,Y30,PT,2016,52.0
YR,T,Y31,PT,2016,51.0
YR,T,Y32,PT,2016,50.0
YR,T,Y33,PT,2016,49.0
YR,T,Y34,PT,2016,48.0
YR,T,Y35,PT,2016,47.1
YR,T,Y36,PT,2016,46.1
YR,T,Y37,PT,2016,45.1
YR,T,Y38,PT,2016,44.1
YR,T,Y39,PT,2016,43.2
YR,T,Y4,PT,2016,77.6
YR,T,Y40,PT,2016,42.2
YR,T,Y41,PT,2016,41.3
YR,T,Y42,PT,2016,40.3
YR,T,Y43,PT,2016,39.4
YR,T,Y44,PT,2016,38.4
YR,T,Y45,PT,2016,37.5
YR,T,Y46,PT,2016,36.6
YR,T,Y47,PT,2016,35.6
YR,T,Y48,PT,2016,34.7
YR,T,Y49,PT,2016,33.8
YR,T,Y5,PT,2016,76.6
YR,T,Y50,PT,2016,32.9
YR,T,Y51,PT,2016,32.0
YR,T,Y52,PT,2016,31.1
YR,T,Y53,PT,2016,30.2
YR,T,Y54,PT,2016,29.3
YR,T,Y55,PT,2016,28.5
YR,T,Y56,PT,2016,27.6
YR,T,Y57,PT,2016,26.7
YR,T,Y58,PT,2016,25.9
YR,T,Y59,PT,2016,25.0
YR,T,Y6,PT,2016,75.6
YR,T,Y60,PT,2016,24.2
YR,T,Y61,PT,2016,23.4
YR,T,Y62,PT,2016,22.5
YR,T,Y63,PT,2016,21.7
YR,T,Y64,PT,2016,20.9
YR,T,Y65,PT,2016,20.1
YR,T,Y66,PT,2016,19.3
YR,T,Y67,PT,2016,18.5
YR,T,Y68,PT,2016,17.7
YR,T,Y69,PT,2016,16.9
YR,T,Y7,PT,2016,74.6
YR,T,Y70,PT,2016,16.1
YR,T,Y71,PT,2016,15.3
YR,T,Y72,PT,2016,14.6
YR,T,Y73,PT,2016,13.8
YR,T,Y74,PT,2016,13.1
YR,T,Y75,PT,2016,12.4
YR,T,Y76,PT,2016,11.7
YR,T,Y77,PT,2016,11.0
YR,T,Y78,PT,2016,10.4
YR,T,Y79,PT,2016,9.7
YR,T,Y8,PT,2016,73.6
YR,T,Y80,PT,2016,9.1
YR,T,Y81,PT,2016,8.5
YR,T,Y82,PT,2016,7.9
YR,T,Y83,PT,2016,7.4
YR,T,Y84,PT,2016,6.9
YR,T,Y9,PT,2016,72.6
YR,T,Y_GE85,PT,2016,6.4
YR,T,Y_LT1,PT,2016,81.3
YR,F,Y1,PT,2015,83.5
YR,F,Y10,PT,2015,74.5
YR,F,Y11,PT,2015,73.6
YR,F,Y12,PT,2015,72.6
YR,F,Y13,PT,2015,71.6
YR,F,Y14,PT,2015,70.6
YR,F,Y15,PT,2015,69.6
YR,F,Y16,PT,2015,68.6
YR,F,Y17,PT,2015,67.6
YR,F,Y18,PT,2015,66.6
YR,F,Y19,PT,2015,65.6
YR,F,Y2,PT,2015,82.5
YR,F,Y20,PT,2015,64.6
YR,F,Y21,PT,2015,63.6
YR,F,Y22,PT,2015,62.6
YR,F,Y23,PT,2015,61.6
YR,F,Y24,PT,2015,60.7
YR,F,Y25,PT,2015,59.7
YR,F,Y26,PT,2015,58.7
YR,F,Y27,PT,2015,57.7
YR,F,Y28,PT,2015,56.7
YR,F,Y29,PT,2015,55.7
YR,F,Y3,PT,2015,81.5
YR,F,Y30,PT,2015,54.7
YR,F,Y31,PT,2015,53.7
YR,F,Y32,PT,2015,52.8
YR,F,Y33,PT,2015,51.8
YR,F,Y34,PT,2015,50.8
YR,F,Y35,PT,2015,49.8
YR,F,Y36,PT,2015,48.8
YR,F,Y37,PT,2015,47.8
YR,F,Y38,PT,2015,46.9
YR,F,Y39,PT,2015,45.9
YR,F,Y4,PT,2015,80.5
YR,F,Y40,PT,2015,44.9
YR,F,Y41,PT,2015,44.0
YR,F,Y42,PT,2015,43.0
YR,F,Y43,PT,2015,42.0
YR,F,Y44,PT,2015,41.1
YR,F,Y45,PT,2015,40.1
YR,F,Y46,PT,2015,39.2
YR,F,Y47,PT,2015,38.2
YR,F,Y48,PT,2015,37.3
YR,F,Y49,PT,2015,36.3
YR,F,Y5,PT,2015,79.5
YR,F,Y50,PT,2015,35.4
YR,F,Y51,PT,2015,34.4
YR,F,Y52,PT,2015,33.5
YR,F,Y53,PT,2015,32.6
YR,F,Y54,PT,2015,31.7
YR,F,Y55,PT,2015,30.7
YR,F,Y56,PT,2015,29.8
YR,F,Y57,PT,2015,28.9
YR,F,Y58,PT,2015,28.0
YR,F,Y59,PT,2015,27.1
YR,F,Y6,PT,2015,78.5
YR,F,Y60,PT,2015,26.1
YR,F,Y61,PT,2015,25.3
YR,F,Y62,PT,2015,24.4
YR,F,Y63,PT,2015,23.5
YR,F,Y64,PT,2015,22.6
YR,F,Y65,PT,2015,21.7
YR,F,Y66,PT,2015,20.8
YR,F,Y67,PT,2015,20.0
YR,F,Y68,PT,2015,19.1
YR,F,Y69,PT,2015,18.2
YR,F,Y7,PT,2015,77.5
YR,F,Y70,PT,2015,17.4
YR,F,Y71,PT,2015,16.6
YR,F,Y72,PT,2015,15.7
YR,F,Y73,PT,2015,14.9
YR,F,Y74,PT,2015,14.1
YR,F,Y75,PT,2015,13.4
YR,F,Y76,PT,2015,12.6
YR,F,Y77,PT,2015,11.8
YR,F,Y78,PT,2015,11.1
YR,F,Y79,PT,2015,10.4
YR,F,Y8,PT,2015,76.5
YR,F,Y80,PT,2015,9.7
YR,F,Y81,PT,2015,9.1
YR,F,Y82,PT,2015,8.4
YR,F,Y83,PT,2015,7.9
YR,F,Y84,PT,2015,7.3
YR,F,Y9,PT,2015,75.5
YR,F,Y_GE85,PT,2015,6.8
YR,F,Y_LT1,PT,2015,84.3
YR,M,Y1,PT,2015,77.4
YR,M,Y10,PT,2015,68.5
YR,M,Y11,PT,2015,67.5
YR,M,Y12,PT,2015,66.5
YR,M,Y13,PT,2015,65.5
YR,M,Y14,PT,2015,64.5
YR,M,Y15,PT,2015,63.5
YR,M,Y16,PT,2015,62.5
YR,M,Y17,PT,2015,61.5
YR,M,Y18,PT,2015,60.6
YR,M,Y19,PT,2015,59.6
YR,M,Y2,PT,2015,76.4
YR,M,Y20,PT,2015,58.6
YR,M,Y21,PT,2015,57.6
YR,M,Y22,PT,2015,56.7
YR,M,Y23,PT,2015,55.7
YR,M,Y24,PT,2015,54.7
YR,M,Y25,PT,2015,53.7
YR,M,Y26,PT,2015,52.8
YR,M,Y27,PT,2015,51.8
YR,M,Y28,PT,2015,50.8
YR,M,Y29,PT,2015,49.9
YR,M,Y3,PT,2015,75.4
YR,M,Y30,PT,2015,48.9
YR,M,Y31,PT,2015,47.9
YR,M,Y32,PT,2015,47.0
YR,M,Y33,PT,2015,46.0
YR,M,Y34,PT,2015,45.0
YR,M,Y35,PT,2015,44.1
YR,M,Y36,PT,2015,43.1
YR,M,Y37,PT,2015,42.1
YR,M,Y38,PT,2015,41.2
YR,M,Y39,PT,2015,40.2
YR,M,Y4,PT,2015,74.4
YR,M,Y40,PT,2015,39.3
YR,M,Y41,PT,2015,38.3
YR,M,Y42,PT,2015,37.4
YR,M,Y43,PT,2015,36.5
YR,M,Y44,PT,2015,35.6
YR,M,Y45,PT,2015,34.7
YR,M,Y46,PT,2015,33.7
YR,M,Y47,PT,2015,32.8
YR,M,Y48,PT,2015,32.0
YR,M,Y49,PT,2015,31.1
YR,M,Y5,PT,2015,73.4
YR,M,Y50,PT,2015,30.2
YR,M,Y51,PT,2015,29.3
YR,M,Y52,PT,2015,28.5
YR,M,Y53,PT,2015,27.6
YR,M,Y54,PT,2015,26.8
YR,M,Y55,PT,2015,25.9
YR,M,Y56,PT,2015,25.1
YR,M,Y57,PT,2015,24.3
YR,M,Y58,PT,2015,23.5
YR,M,Y59,PT,2015,22.7
YR,M,Y6,PT,2015,72.5
YR,M,Y60,PT,2015,21.9
YR,M,Y61,PT,2015,21.1
YR,M,Y62,PT,2015,20.4
YR,M,Y63,PT,2015,19.6
YR,M,Y64,PT,2015,18.8
YR,M,Y65,PT,2015,18.0
YR,M,Y66,PT,2015,17.3
YR,M,Y67,PT,2015,16.5
YR,M,Y68,PT,2015,15.8
YR,M,Y69,PT,2015,15.1
YR,M,Y7,PT,2015,71.5
YR,M,Y70,PT,2015,14.4
YR,M,Y71,PT,2015,13.7
YR,M,Y72,PT,2015,13.0
YR,M,Y73,PT,2015,12.3
YR,M,Y74,PT,2015,11.6
YR,M,Y75,PT,2015,11.0
YR,M,Y76,PT,2015,10.3
YR,M,Y77,PT,2015,9.7
YR,M,Y78,PT,2015,9.1
YR,M,Y79,PT,2015,8.5
YR,M,Y8,PT,2015,70.5
YR,M,Y80,PT,2015,8.0
YR,M,Y81,PT,2015,7.4
YR,M,Y82,PT,2015,6.9
YR,M,Y83,PT,2015,6.4
YR,M,Y84,PT,2015,6.0
